id,title,seo_title,seo_description
gid://shopify/Product/8148021739589,3 CUT 9/0 GREEN ZIRCON TRANSPARENT IRIS PRECIOSA ORNELA BEADS,3 Cut 9/0 Green Zircon Transparent Iris Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148029407301,3 CUT 9/0 LIGHT AQUA TRANSPARENT IRIS PRECIOSA ORNELA BEADS,3 Cut 9/0 Light Aqua Transparent Iris Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148039204933,3 CUT 9/0 AQUA TRANSPARENT IRIS PRECIOSA ORNELA BEADS,3 Cut 9/0 Aqua Transparent Iris Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148042711109,3 CUT 9/0 HYACINTH TRANSPARENT IRIS PRECIOSA ORNELA BEADS,3 Cut 9/0 Hyacinth Transparent Iris Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148046544965,3 CUT 9/0 GARNET TRANSPARENT IRIS PRECIOSA ORNELA BEADS,3 Cut 9/0 Garnet Transparent Iris Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148051427397,3 CUT 9/0 RED OPAQUE IRIS PRECIOSA ORNELA BEADS,3 Cut 9/0 Red Opaque Iris Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148062666821,3 CUT 9/0 CRYSTAL LUSTER BLACK LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Black Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148073283653,3 CUT 9/0 CRYSTAL LUSTER BEIGE LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Beige Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148077838405,3 CUT 9/0 CRYSTAL LUSTER LT. FUCHSIA LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Light Fuchsia Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148082065477,3 CUT 9/0 CRYSTAL LUSTER  LAVENDER LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Lavender Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148117487685,3 CUT 9/0 CRYSTAL LUSTER PLUM LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Plum Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148121485381,3 CUT 9/0 CRYSTAL LUSTER LT. BLUE LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Light Blue Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148126531653,3 CUT 9/0 CRYSTAL LUSTER SEA BLUE LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Sea Blue Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148129448005,3 CUT 9/0 CRYSTAL LUSTER GUNMETAL LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Gunmetal Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148134363205,3 CUT 9/0 CRYSTAL LUSTER LT. GREEN LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Light Green Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148137148485,3 CUT 9/0 CRYSTAL LUSTER LT. AQUA LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Light Aqua Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148139573317,3 CUT 9/0 CRYSTAL LUSTER LT. PINK LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Light Pink Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148141375557,3 CUT 9/0 CRYSTAL LUSTER PINK LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Pink Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148142719045,3 CUT 9/0 CRYSTAL LUSTER YELLOW LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Yellow Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148144488517,3 CUT 9/0 CRYSTAL LUSTER LT. PEACH LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Light Peach Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148146421829,3 CUT 9/0 CRYSTAL LUSTER PEACH LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Peach Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148148092997,3 CUT 9/0 CRYSTAL LUSTER STRAWBERRY LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Crystal Luster Strawberry Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148190462021,3 CUT 9/0 CREAM LUSTER BLUE LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Cream Luster Blue Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148192657477,3 CUT 9/0 CREAM LUSTER MINT GREEN LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Cream Luster Mint Green Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148193509445,3 CUT 9/0 CREAM LUSTER RED LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Cream Luster Red Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148194754629,3 CUT 9/0 TOPAZ RAINBOW BROWN LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Topaz Rainbow Brown Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148198096965,3 CUT 9/0 LT. SAPPHIRE LUSTER VIOLET LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Light Sapphire Luster Violet Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148200554565,3 CUT 9/0 AQUA LUSTER BEIGE LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Aqua Luster Beige Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148205699141,3 CUT 9/0 AQUA LUSTER RED LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Aqua Luster Red Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148209696837,3 CUT 9/0 CITRINE LUSTER LT.GREEN LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Citrine Luster Light Green Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148212121669,3 CUT 9/0 CITRINE  LUSTER ORANGE LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Citrine Luster Orange Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8148213039173,3 CUT 9/0 TANGERINE LUSTER OLIVE LINED PRECIOSA ORNELA BEADS,3 Cut 9/0 Tangerine Luster Olive Lined Preciosa Ornela Beads,"Preciosa Ornela Three-Cuts Made In The Czech Republic Premium Czech glass beads crafted by Preciosa Ornela, a leader in quality glass bead manufacturing."
gid://shopify/Product/8150946644037,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 6.5ss,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 6.5ss,"Rhinestone Chain Machine Cut Crystal Premium Czech Machine Cut crystal rhinestone chain featuring brilliant sparkle and durability for jewelry making, apparel"
gid://shopify/Product/8151078240325,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 8.5ss,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 8.5ss,"Rhinestone Chain Machine Cut Crystal Premium Czech Machine Cut crystal rhinestone chain featuring brilliant sparkle and durability for jewelry making, apparel"
gid://shopify/Product/8151079157829,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 12ss,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 12ss,"Rhinestone Chain Machine Cut Crystal Premium Czech Machine Cut crystal rhinestone chain featuring brilliant sparkle and durability for jewelry making, apparel"
gid://shopify/Product/8151081975877,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 14.5ss,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 14.5ss,"Rhinestone Chain Machine Cut Crystal Premium Czech Machine Cut crystal rhinestone chain featuring brilliant sparkle and durability for jewelry making, apparel"
gid://shopify/Product/8151084269637,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 16ss,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 16ss,"Rhinestone Chain Machine Cut Crystal Premium Czech Machine Cut crystal rhinestone chain featuring brilliant sparkle and durability for jewelry making, apparel"
gid://shopify/Product/8151084761157,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 18ss,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 18ss,"Rhinestone Chain Machine Cut Crystal Premium Czech Machine Cut crystal rhinestone chain featuring brilliant sparkle and durability for jewelry making, apparel"
gid://shopify/Product/8151086825541,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 29ss,CZECH RHINESTONE CHAIN MACHINE CUT CRYSTAL - 29ss,"Rhinestone Chain Machine Cut Crystal Premium Czech Machine Cut crystal rhinestone chain featuring brilliant sparkle and durability for jewelry making, apparel"
gid://shopify/Product/8163312795717,Round Leather Cord - Black 0.5mm,Round Leather Cord - Black 0.5mm,Premium Round Leather Cord for Jewelry Making & Crafts Create beautiful handmade jewelry and craft projects with our premium round leather cord.
gid://shopify/Product/8163415851077,Round Leather Cord - Black 1.0mm,Round Leather Cord - Black 1.0mm,Premium Round Leather Cord for Jewelry Making & Crafts Create beautiful handmade jewelry and craft projects with our premium round leather cord.
gid://shopify/Product/8163416375365,Round Leather Cord - Black 2.0mm,Round Leather Cord - Black 2.0mm,Premium Round Leather Cord for Jewelry Making & Crafts Create beautiful handmade jewelry and craft projects with our premium round leather cord.
gid://shopify/Product/8163420274757,Round Leather Cord - Black 3.0mm,Round Leather Cord - Black 3.0mm,Premium Round Leather Cord for Jewelry Making & Crafts Create beautiful handmade jewelry and craft projects with our premium round leather cord.
gid://shopify/Product/8163426402373,Round Leather Cord - Natural 1.0mm,Round Leather Cord - Natural 1.0mm,Premium Round Leather Cord for Jewelry Making & Crafts Create beautiful handmade jewelry and craft projects with our premium round leather cord.
gid://shopify/Product/8163429613637,Round Leather Cord - Natural 2.0mm,Round Leather Cord - Natural 2.0mm,Premium Round Leather Cord for Jewelry Making & Crafts Create beautiful handmade jewelry and craft projects with our premium round leather cord.
gid://shopify/Product/8179065061445,Czech Glass Roller Beads 9mm CRYSTAL TRANSPARENT,Czech Glass Roller Beads 9mm CRYSTAL TRANSPARENT,"Czech Glass Roller Beads - CRYSTAL TRANSPARENT These Premium Czech glass Roller Beads in color CRYSTAL are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065094213,Czech Glass Roller Beads 9mm CRYSTAL TRANSPARENT MATTE,Czech Glass Roller Beads 9mm CRYSTAL TRANSPARENT MATTE,"Czech Glass Roller Beads - Crystal Transparent Matte These Premium Czech glass Roller Beads in color CRYSTAL MATTE are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179065126981,Czech Glass Roller Beads 9mm LIGHT TOPAZ TRANSPARENT,Czech Glass Roller Beads 9mm LIGHT TOPAZ TRANSPARENT,"Czech Glass Roller Beads - Light Topaz Transparent These Premium Czech glass Roller Beads in color LIGHT TOPAZ are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179065159749,Czech Glass Roller Beads 9mm TOPAZ TRANSPARENT,Czech Glass Roller Beads 9mm TOPAZ TRANSPARENT,"Czech Glass Roller Beads - TOPAZ TRANSPARENT These Premium Czech glass Roller Beads in color TOPAZ are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065192517,Czech Glass Roller Beads 9mm DARK TOPAZ TRANSPARENT,Czech Glass Roller Beads 9mm DARK TOPAZ TRANSPARENT,"Czech Glass Roller Beads - Dark Topaz Transparent These Premium Czech glass Roller Beads in color DARK TOPAZ are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179065225285,Czech Glass Roller Beads 9mm DARK TOPAZ TRANSPARENT MATTE,Czech Glass Roller Beads 9mm DARK TOPAZ TRANSPARENT MATTE,"Czech Glass Roller Beads - Dark Topaz Transparent Matte These Premium Czech glass Roller Beads in color Dark Topaz Matte are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179065258053,Czech Glass Roller Beads 9mm LIGHT SMOKE TOPAZ TRANSPARENT,Czech Glass Roller Beads 9mm LIGHT SMOKE TOPAZ TRANSPARENT,"Czech Glass Roller Beads - Light Smoke Topaz Transparent These Premium Czech glass Roller Beads in color Light Smoke Topaz are soft, tapered edged, smooth"
gid://shopify/Product/8179065290821,Czech Glass Roller Beads 9mm SMOKE TOPAZ TRANSPARENT,Czech Glass Roller Beads 9mm SMOKE TOPAZ TRANSPARENT,"Czech Glass Roller Beads - Smoke Topaz Transparent These Premium Czech glass Roller Beads in color SMOKE TOPAZ are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179065323589,Czech Glass Roller Beads 9mm ROOT BEER TRANSPARENT,Czech Glass Roller Beads 9mm ROOT BEER TRANSPARENT,"Czech Glass Roller Beads - Root Beer Transparent These Premium Czech glass Roller Beads in color ROOT BEER are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065356357,Czech Glass Roller Beads 9mm TORTOISE SHELL,Czech Glass Roller Beads 9mm TORTOISE SHELL,"Czech Glass Roller Beads - TORTOISE SHELL These Premium Czech glass Roller Beads in color TORTOISE SHELL are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065389125,Czech Glass Roller Beads 9mm LIGHT AMETHYST TRANSPARENT,Czech Glass Roller Beads 9mm LIGHT AMETHYST TRANSPARENT,"Czech Glass Roller Beads - Light Amethyst Transparent These Premium Czech glass Roller Beads in color LIGHT AMETHYST are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179065421893,Czech Glass Roller Beads 9mm LIGHT AMETHYST TRANSPARENT MATTE,Czech Glass Roller Beads 9mm LIGHT AMETHYST TRANSPARENT MATTE,"Czech Glass Roller Beads - Light Amethyst Transparent Matte These Premium Czech glass Roller Beads in color Light Amethyst Matte are soft, tapered edged"
gid://shopify/Product/8179065454661,Czech Glass Roller Beads 9mm AMETHYST TRANSPARENT,Czech Glass Roller Beads 9mm AMETHYST TRANSPARENT,"Czech Glass Roller Beads - AMETHYST TRANSPARENT These Premium Czech glass Roller Beads in color AMETHYST are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065487429,Czech Glass Roller Beads 9mm DARK AMETHYST TRANSPARENT,Czech Glass Roller Beads 9mm DARK AMETHYST TRANSPARENT,"Czech Glass Roller Beads - DARKAMETHYST TRANSPARENT These Premium Czech glass Roller Beads in color DARKAMETHYST are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179065520197,Czech Glass Roller Beads 9mm LIGHT SAPPHIRE TRANSPARENT,Czech Glass Roller Beads 9mm LIGHT SAPPHIRE TRANSPARENT,"Czech Glass Roller Beads - Light Sapphire Transparent These Premium Czech glass Roller Beads in color LIGHT SAPPHIRE are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179065552965,Czech Glass Roller Beads 9mm SAPPHIRE TRANSPARENT MATTE,Czech Glass Roller Beads 9mm SAPPHIRE TRANSPARENT MATTE,"Czech Glass Roller Beads - Sapphire Transparent Matte These Premium Czech glass Roller Beads in color SAPPHIRE MATTE are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179065585733,Czech Glass Roller Beads 9mm SAPPHIRE TRANSPARENT,Czech Glass Roller Beads 9mm SAPPHIRE TRANSPARENT,"Czech Glass Roller Beads - SAPPHIRE TRANSPARENT These Premium Czech glass Roller Beads in color SAPPHIRE are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065618501,Czech Glass Roller Beads 9mm COBALT TRANSPARENT,Czech Glass Roller Beads 9mm COBALT TRANSPARENT,"Czech Glass Roller Beads - COBALT TRANSPARENT These Premium Czech glass Roller Beads in color COBALT are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065651269,Czech Glass Roller Beads 9mm BLACK DIAMOND TRANSPARENT,Czech Glass Roller Beads 9mm BLACK DIAMOND TRANSPARENT,"Czech Glass Roller Beads - Black Diamond Transparent These Premium Czech glass Roller Beads in color BLACK DIAMOND are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179065684037,Czech Glass Roller Beads 9mm EMERALD TRANSPARENT,Czech Glass Roller Beads 9mm EMERALD TRANSPARENT,"Czech Glass Roller Beads - EMERALD TRANSPARENT These Premium Czech glass Roller Beads in color EMERALD are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065716805,Czech Glass Roller Beads 9mm DARK EMERALD TRANSPARENT,Czech Glass Roller Beads 9mm DARK EMERALD TRANSPARENT,"Czech Glass Roller Beads - Dark Emerald Transparent These Premium Czech glass Roller Beads in color DARK EMERALD are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179065749573,Czech Glass Roller Beads 9mm OLIVINE TRANSPARENT,Czech Glass Roller Beads 9mm OLIVINE TRANSPARENT,"Czech Glass Roller Beads - OLIVINE TRANSPARENT These Premium Czech glass Roller Beads in color OLIVINE are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179065815109,Czech Glass Roller Beads 9mm DARK OLIVINE TRANSPARENT,Czech Glass Roller Beads 9mm DARK OLIVINE TRANSPARENT,"Czech Glass Roller Beads - Dark Olivine Transparent These Premium Czech glass Roller Beads in color DARK OLIVINE are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179065847877,Czech Glass Roller Beads 9mm LIGHT TEAL TRANSPARENT,Czech Glass Roller Beads 9mm LIGHT TEAL TRANSPARENT,"Czech Glass Roller Beads - Light Teal Transparent These Premium Czech glass Roller Beads in color LIGHT TEAL are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179065913413,Czech Glass Roller Beads 9mm TEAL TRANSPARENT,Czech Glass Roller Beads 9mm TEAL TRANSPARENT,"Czech Glass Roller Beads - TEAL TRANSPARENT These Premium Czech glass Roller Beads in color TEAL are soft, tapered edged, smooth barrel shaped beads measuring"
gid://shopify/Product/8179065946181,Czech Glass Roller Beads 9mm TEAL TRANSPARENT MATTE,Czech Glass Roller Beads 9mm TEAL TRANSPARENT MATTE,"Czech Glass Roller Beads - Teal Transparent Matte These Premium Czech glass Roller Beads in color TEAL MATTE are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179065978949,Czech Glass Roller Beads 9mm LIGHT AQUAMARINE TRANSPARENT,Czech Glass Roller Beads 9mm LIGHT AQUAMARINE TRANSPARENT,"Czech Glass Roller Beads - Light Aquamarine Transparent These Premium Czech glass Roller Beads in color LIGHT AQUAMARINE are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179066011717,Czech Glass Roller Beads 9mm AQUAMARINE TRANSPARENT,Czech Glass Roller Beads 9mm AQUAMARINE TRANSPARENT,"Czech Glass Roller Beads - AQUAMARINE TRANSPARENT These Premium Czech glass Roller Beads in color AQUAMARINE are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179066044485,Czech Glass Roller Beads 9mm DARK AQUAMARINE TRANSPARENT,Czech Glass Roller Beads 9mm DARK AQUAMARINE TRANSPARENT,"Czech Glass Roller Beads - Dark Aquamarine Transparent These Premium Czech glass Roller Beads in color DARK AQUAMARINE are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179066077253,Czech Glass Roller Beads 9mm DARK INDICOLITE TRANSPARENT,Czech Glass Roller Beads 9mm DARK INDICOLITE TRANSPARENT,"Czech Glass Roller Beads - Dark Indicolite Transparent These Premium Czech glass Roller Beads in color DARK INDICOLITE are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179066110021,Czech Glass Roller Beads 9mm PINK PEACH TRANSPARENT,Czech Glass Roller Beads 9mm PINK PEACH TRANSPARENT,"Czech Glass Roller Beads - Pink Peach Transparent These Premium Czech glass Roller Beads in color PINK PEACH are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179066142789,Czech Glass Roller Beads 9mm PEACH TRANSPARENT,Czech Glass Roller Beads 9mm PEACH TRANSPARENT,"Czech Glass Roller Beads - PEACH TRANSPARENT These Premium Czech glass Roller Beads in color PEACH are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179066175557,Czech Glass Roller Beads 9mm HYACINTH TRANSPARENT,Czech Glass Roller Beads 9mm HYACINTH TRANSPARENT,"Czech Glass Roller Beads - HYACINTH TRANSPARENT These Premium Czech glass Roller Beads in color HYACINTH are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179066208325,Czech Glass Roller Beads 9mm DARK ORANGE TRANSPARENT,Czech Glass Roller Beads 9mm DARK ORANGE TRANSPARENT,"Czech Glass Roller Beads - Dark Orange Transparent These Premium Czech glass Roller Beads in color DARK ORANGE are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179066241093,Czech Glass Roller Beads 9mm LIGHT SIAM RUBY TRANSPARENT,Czech Glass Roller Beads 9mm LIGHT SIAM RUBY TRANSPARENT,"Czech Glass Roller Beads - Light Siam Ruby Transparent These Premium Czech glass Roller Beads in color Light Siam Ruby are soft, tapered edged, smooth barrel"
gid://shopify/Product/8179066273861,Czech Glass Roller Beads 9mm SIAM RUBY TRANSPARENT,Czech Glass Roller Beads 9mm SIAM RUBY TRANSPARENT,"Czech Glass Roller Beads - Siam Ruby Transparent These Premium Czech glass Roller Beads in color SIAM RUBY are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179066306629,Czech Glass Roller Beads 9mm DARK GARNET TRANSPARENT,Czech Glass Roller Beads 9mm DARK GARNET TRANSPARENT,"Czech Glass Roller Beads - Dark Garnet Transparent These Premium Czech glass Roller Beads in color DARK GARNET are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179066339397,Czech Glass Roller Beads 6mm CRYSTAL TRANSPARENT,Czech Glass Roller Beads 6mm CRYSTAL TRANSPARENT,"Czech Glass Roller Beads - CRYSTAL TRANSPARENT These Premium Czech glass Roller Beads in color CRYSTAL are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179066372165,Czech Glass Roller Beads 6mm LIGHT TOPAZ TRANSPARENT,Czech Glass Roller Beads 6mm LIGHT TOPAZ TRANSPARENT,"Czech Glass Roller Beads - Light Topaz Transparent These Premium Czech glass Roller Beads in color LIGHT TOPAZ are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179066404933,Czech Glass Roller Beads 6mm TOPAZ TRANSPARENT,Czech Glass Roller Beads 6mm TOPAZ TRANSPARENT,"Czech Glass Roller Beads - TOPAZ TRANSPARENT These Premium Czech glass Roller Beads in color TOPAZ are soft, tapered edged, smooth barrel shaped beads"
gid://shopify/Product/8179066437701,Czech Glass Roller Beads 6mm DARK TOPAZ TRANSPARENT,Czech Glass Roller Beads 6mm DARK TOPAZ TRANSPARENT,"Czech Glass Roller Beads - Dark Topaz Transparent These Premium Czech glass Roller Beads in color DARK TOPAZ are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179066503237,Czech Glass Roller Beads 6mm LIGHT SMOKE TOPAZ TRANSPARENT,Czech Glass Roller Beads 6mm LIGHT SMOKE TOPAZ TRANSPARENT,"Czech Glass Roller Beads - Light Smoke Topaz Transparent These Premium Czech glass Roller Beads in color Light Smoke Topaz are soft, tapered edged, smooth"
gid://shopify/Product/8179066536005,Czech Glass Roller Beads 6mm SMOKE TOPAZ TRANSPARENT,Czech Glass Roller Beads 6mm SMOKE TOPAZ TRANSPARENT,"Czech Glass Roller Beads - Smoke Topaz Transparent These Premium Czech glass Roller Beads in color SMOKE TOPAZ are soft, tapered edged, smooth barrel shaped"
gid://shopify/Product/8179066568773,Czech Glass Roller Beads 6mm LIGHT AMETHYST TRANSPARENT,Czech Glass Roller Beads 6mm LIGHT AMETHYST TRANSPARENT,"Czech Glass Roller Beads - Light Amethyst Transparent These Premium Czech glass Roller Beads in color LIGHT AMETHYST are soft, tapered edged, smooth barrel"
